Date,Dividends
2013-09-20,0.304000
2013-08-16,0.383000
2013-07-19,0.206000
2013-06-21,0.304000
2013-05-17,0.429000
2013-04-19,0.141000
2013-03-15,0.302000
2013-02-15,0.357000
2013-01-18,0.145000
