ticker,date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
^DJI,2003-03-27,8226.39,8272.03,8085.4,8201.45,1232900000
^DJI,2003-03-28,8198.85,8224.83,8070.77,8145.77,1227000000
^DJI,2003-03-31,8142.83,8142.83,7903.97,7992.13,1495500000
^DJI,2003-04-01,7992.83,8133.03,7947.38,8069.86,1461600000
^DJI,2003-04-02,8070.98,8342.27,8070.98,8285.06,1589800000
^DJI,2003-04-03,8285.76,8378.76,8199.49,8240.38,1351500000
^DJI,2003-04-04,8240.59,8348.29,8176.66,8277.15,1241200000
^DJI,2003-04-07,8284.15,8550.4,8272.24,8300.41,1494000000
^DJI,2003-04-08,8299.12,8382.43,8222.24,8298.92,1235400000
^DJI,2003-04-09,8299.28,8404.25,8174.9,8197.94,1293700000
^DJI,2003-04-10,8198.99,8274.56,8109.85,8221.33,1275300000
^DJI,2003-04-11,8223.22,8360.76,8156.77,8203.41,1141600000
^DJI,2003-04-14,8203.97,8375.19,8175.6,8351.1,1131000000
^DJI,2003-04-15,8347.66,8443.11,8251.38,8402.36,1460200000
^DJI,2003-04-16,8405.72,8459.15,8217.27,8257.61,1587600000
^DJI,2003-04-17,8255.79,8388.28,8172.52,8337.65,1430600000
^DJI,2003-04-21,8336.67,8423.09,8270.56,8328.9,1118700000
^DJI,2003-04-22,8326.38,8509.43,8238.14,8484.99,1631200000
^DJI,2003-04-23,8484.92,8587.72,8398.65,8515.66,1667200000
^DJI,2003-04-24,8512.44,8527.99,8363.28,8440.04,1648100000
^DJI,2003-04-25,8438.98,8453.06,8258.8,8306.35,1335800000
^DJI,2003-04-28,8306.84,8515.8,8290.46,8471.61,1273000000
^DJI,2003-04-29,8472.88,8578.55,8414.61,8502.99,1525600000
^DJI,2003-04-30,8501.38,8557.62,8402.36,8480.09,1788510000
^DJI,2003-05-01,8478.48,8519.09,8328.55,8454.25,1397500000
^DJI,2003-05-02,8453.48,8612.86,8389.4,8582.68,1554300000
^DJI,2003-05-05,8583.17,8643.11,8472.67,8531.57,1446300000
^DJI,2003-05-06,8531.28,8658.18,8486.88,8588.36,1649600000
^DJI,2003-05-07,8585.42,8650.82,8494.87,8560.63,1531900000
^DJI,2003-05-08,8558.67,8591.01,8435.61,8491.22,1379600000
^DJI,2003-05-09,8492.69,8637.58,8482.89,8604.6,1326100000
^DJI,2003-05-12,8603.9,8764.12,8544.24,8726.73,1378800000
^DJI,2003-05-13,8722.88,8757.4,8611.18,8679.25,1418100000
^DJI,2003-05-14,8673.29,8744.94,8575.96,8647.82,1401800000
^DJI,2003-05-15,8649.22,8766.58,8613.84,8713.14,1508700000
^DJI,2003-05-16,8710.36,8766.36,8614.33,8678.97,1505500000
^DJI,2003-05-19,8676.52,8676.52,8455.72,8493.39,1375700000
^DJI,2003-05-20,8494.09,8593.61,8394.51,8491.36,1505300000
^DJI,2003-05-21,8485.62,8577.64,8389.68,8516.43,1457800000
^DJI,2003-05-22,8516.99,8650.33,8495.35,8594.02,1448500000
^DJI,2003-05-23,8594.02,8668.47,8513.98,8601.38,1201000000
^DJI,2003-05-27,8600.54,8812.3,8523.64,8781.35,1532000000
^DJI,2003-05-28,8781.84,8885.34,8721.9,8793.12,1559000000
^DJI,2003-05-29,8787.23,8895.99,8657.96,8711.18,1685800000
^DJI,2003-05-30,8711.46,8897.04,8711.46,8850.26,1688800000
^DJI,2003-06-02,8851.45,9040.46,8833.66,8897.81,1662500000
^DJI,2003-06-03,8898.23,8973.02,8823.51,8922.95,1450200000
^DJI,2003-06-04,8919.94,9076.94,8882.75,9038.98,1618700000
^DJI,2003-06-05,9036.67,9106.7,8905.37,9041.3,1693100000
^DJI,2003-06-06,9045.57,9248.71,9008.87,9062.79,1837200000
^DJI,2003-06-09,9061.18,9109.43,8909.78,8980,1307000000
^DJI,2003-06-10,8980.79,9111.11,8946.06,9054.89,1275400000
^DJI,2003-06-11,9048.85,9202.08,9010.13,9183.22,1520000000
^DJI,2003-06-12,9184.29,9270.64,9089.38,9196.55,1553100000
^DJI,2003-06-13,9197.88,9234.23,9042.63,9117.12,1271600000
^DJI,2003-06-16,9117.56,9335.49,9117.56,9318.96,1345900000
^DJI,2003-06-17,9319.66,9406.5,9234.78,9323.02,1479700000
^DJI,2003-06-18,9322.67,9363.15,9185.17,9293.8,1488900000
^DJI,2003-06-19,9293.8,9346.34,9134.5,9179.53,1530100000
^DJI,2003-06-20,9180.93,9306.36,9149.21,9200.75,1698000000
^DJI,2003-06-23,9199.49,9215.32,9003.83,9072.95,1398100000
^DJI,2003-06-24,9071.48,9179.25,9020.08,9109.85,1388300000
^DJI,2003-06-25,9109.57,9195.2,8984.29,9011.53,1459200000
^DJI,2003-06-26,9011.06,9118.82,8953.83,9079.04,1387400000
^DJI,2003-06-27,9079.74,9135.91,8938.26,8989.05,1267800000
^DJI,2003-06-30,8990.74,9100.12,8934.71,8985.44,1587200000
^DJI,2003-07-01,8983.66,9068.05,8843.61,9040.95,1460200000
^DJI,2003-07-02,9043.54,9168.82,9025.12,9142.84,1519300000
^DJI,2003-07-03,9141.16,9164.48,9014.06,9070.21,775900000
^DJI,2003-07-07,9073.92,9289.9,9073.92,9216.79,1429100000
^DJI,2003-07-08,9213.48,9281.77,9122.24,9223.09,1565700000
^DJI,2003-07-09,9221.9,9270.22,9077.91,9156.21,1618000000
^DJI,2003-07-10,9154.53,9154.53,8978.13,9036.04,1465700000
^DJI,2003-07-11,9036.39,9176.59,9009.01,9119.59,1212700000
^DJI,2003-07-14,9126.45,9316.44,9126.45,9177.15,1448900000
^DJI,2003-07-15,9179.18,9260.42,9054.6,9128.97,1518600000
^DJI,2003-07-16,9133.7,9185.63,9005.23,9094.59,1662000000
^DJI,2003-07-17,9089.34,9160.27,8968.82,9050.82,1661400000
^DJI,2003-07-18,9052.29,9212.31,9034.36,9188.15,1365200000
^DJI,2003-07-21,9187.8,9219.87,9025.12,9096.69,1254200000
^DJI,2003-07-22,9098.65,9221.83,9008.6,9158.45,1439700000
^DJI,2003-07-23,9159.08,9249.91,9064.69,9194.24,1362700000
^DJI,2003-07-24,9196.56,9313.99,9092.98,9112.51,1559000000
^DJI,2003-07-25,9113.85,9296.62,9062.38,9284.57,1397500000
^DJI,2003-07-28,9284.92,9356.77,9182.96,9266.51,1328600000
^DJI,2003-07-29,9268.19,9327.36,9135.62,9204.46,1508900000
^DJI,2003-07-30,9204.39,9272.88,9131.7,9200.05,1391900000
^DJI,2003-07-31,9199.35,9398.02,9183.8,9233.8,1608000000
^DJI,2003-08-01,9232.68,9266.37,9100.12,9153.97,1390600000
^DJI,2003-08-04,9154.18,9231.84,9033.66,9186.04,1318700000
^DJI,2003-08-05,9185.27,9210.21,9024.77,9036.32,1351700000
^DJI,2003-08-06,9032.96,9151.38,8964.13,9061.74,1491000000
^DJI,2003-08-07,9060.48,9171.13,9003.63,9126.45,1389300000
^DJI,2003-08-08,9127.36,9230.37,9097.74,9191.09,1086600000
^DJI,2003-08-11,9189.62,9275.61,9124,9217.35,1022200000
^DJI,2003-08-12,9218.12,9329.04,9163.29,9310.06,1132300000
^DJI,2003-08-13,9303.69,9350.19,9213.43,9271.76,1208800000
^DJI,2003-08-14,9272.25,9356.63,9193.33,9310.56,1186800000
^DJI,2003-08-15,9308.52,9360.27,9253.2,9321.69,636370000
^DJI,2003-08-18,9320.66,9466.79,9309.16,9412.45,1127600000
^DJI,2003-08-19,9412.17,9490.6,9315.25,9428.9,1300600000
^DJI,2003-08-20,9420.13,9454.49,9324.03,9397.51,1210800000
^DJI,2003-08-21,9399.96,9517.37,9345.71,9423.68,1407100000
^DJI,2003-08-22,9436.04,9535.97,9323.26,9348.87,1308900000
^DJI,2003-08-25,9349.44,9381.51,9242.56,9317.64,971700000
^DJI,2003-08-26,9316.03,9372.45,9203.54,9340.45,1178700000
^DJI,2003-08-27,9339.82,9387.82,9280.03,9333.79,1051400000
^DJI,2003-08-28,9334.35,9415.68,9246.48,9374.21,1165200000
^DJI,2003-08-29,9373.33,9444.25,9320.52,9415.82,945100000
^DJI,2003-09-02,9416.67,9563.83,9357.44,9523.27,1470500000
^DJI,2003-09-03,9521.86,9632.75,9465.72,9568.46,1675600000
^DJI,2003-09-04,9569.09,9661.8,9492.74,9587.9,1453900000
^DJI,2003-09-05,9589.52,9602.22,9441.93,9503.34,1465200000
^DJI,2003-09-08,9503.41,9638.57,9492.25,9586.29,1299300000
^DJI,2003-09-09,9584.92,9617.02,9459.85,9507.2,1414800000
^DJI,2003-09-10,9504.88,9545.51,9373.08,9420.46,1582100000
^DJI,2003-09-11,9415.05,9540.6,9374.49,9459.76,1335900000
^DJI,2003-09-12,9456.88,9517.37,9348.59,9471.55,1236700000
^DJI,2003-09-15,9471.19,9541.02,9396.03,9448.81,1151300000
^DJI,2003-09-16,9449.16,9587.9,9426.84,9567.34,1403200000
^DJI,2003-09-17,9566.08,9641.45,9510.28,9545.65,1338210000
^DJI,2003-09-18,9544.04,9691.55,9513.37,9659.13,1498800000
^DJI,2003-09-19,9661.8,9719.49,9582.64,9644.82,1518600000
^DJI,2003-09-22,9641.8,9641.87,9467.83,9535.41,1278800000
^DJI,2003-09-23,9535.76,9623.34,9479.41,9576.04,1301700000
^DJI,2003-09-24,9575.97,9612.53,9400.67,9425.51,1556000000
^DJI,2003-09-25,9425.58,9493.44,9311.47,9343.96,1530000000
^DJI,2003-09-26,9342.43,9407.89,9257.99,9313.08,1472500000
^DJI,2003-09-29,9314.42,9431.54,9259.68,9380.24,1366500000
^DJI,2003-09-30,9378.1,9393.35,9199.43,9275.06,1590500000
^DJI,2003-10-01,9275.06,9472.69,9275.06,9469.2,1566300000
^DJI,2003-10-02,9464.76,9539.2,9397.87,9487.8,1269300000
^DJI,2003-10-03,9492.54,9701.87,9492.54,9572.31,1570500000
^DJI,2003-10-06,9572.39,9656.09,9524.39,9594.98,1025800000
^DJI,2003-10-07,9593.28,9672.68,9512.76,9654.61,1279500000
^DJI,2003-10-08,9653.33,9699.35,9571.35,9630.9,1262500000
^DJI,2003-10-09,9633.35,9798.08,9617.35,9680.01,1578700000
^DJI,2003-10-10,9682.9,9743.12,9622.31,9674.68,1108100000
^DJI,2003-10-13,9675.72,9814.97,9675.72,9764.38,1040500000
^DJI,2003-10-14,9763.27,9833.42,9696.9,9812.98,1271900000
^DJI,2003-10-15,9824.09,9901.64,9731.57,9803.05,1521100000
^DJI,2003-10-16,9798.68,9838.53,9679.13,9791.72,1417700000
^DJI,2003-10-17,9791.86,9833.12,9679.72,9721.79,1352000000
^DJI,2003-10-20,9721.5,9816.97,9665.35,9777.94,1172600000
^DJI,2003-10-21,9778.31,9824.9,9697.94,9747.64,1498000000
^DJI,2003-10-22,9741.98,9741.98,9551.65,9598.24,1647200000
^DJI,2003-10-23,9597.2,9661.05,9517.5,9613.13,1604300000
^DJI,2003-10-24,9600.98,9631.5,9463.28,9582.46,1420300000
^DJI,2003-10-27,9584.54,9696.98,9553.8,9608.16,1371800000
^DJI,2003-10-28,9609.72,9769.57,9592.54,9748.31,1629200000
^DJI,2003-10-29,9747.05,9830.23,9663.27,9774.53,1562600000
^DJI,2003-10-30,9772.01,9882.97,9719.2,9786.61,1629700000
^DJI,2003-10-31,9786.75,9880.08,9745.94,9801.12,1498900000
^DJI,2003-11-03,9802.46,9936.31,9792.6,9858.46,1378200000
^DJI,2003-11-04,9857.49,9905.94,9770.46,9838.83,1417600000
^DJI,2003-11-05,9837.64,9883.86,9746.98,9820.83,1401800000
^DJI,2003-11-06,9820.68,9888.9,9738.53,9856.97,1453900000
^DJI,2003-11-07,9857.12,9945.71,9770.31,9809.79,1440500000
^DJI,2003-11-10,9807.49,9861.05,9702.46,9756.53,1243600000
^DJI,2003-11-11,9756.53,9801.21,9673.64,9737.79,1162500000
^DJI,2003-11-12,9729.5,9882.6,9700.02,9848.83,1349300000
^DJI,2003-11-13,9846.97,9895.71,9740.53,9837.94,1383000000
^DJI,2003-11-14,9836.46,9919.19,9709.13,9768.68,1356100000
^DJI,2003-11-17,9765.64,9775.35,9603.57,9710.83,1374300000
^DJI,2003-11-18,9711.44,9792.16,9601.35,9624.16,1354300000
^DJI,2003-11-19,9620.68,9731.94,9584.31,9690.46,1326200000
^DJI,2003-11-20,9688.46,9756.09,9576.91,9619.42,1326700000
^DJI,2003-11-21,9622.02,9692.53,9556.68,9628.53,1273800000
^DJI,2003-11-24,9629.87,9788.6,9629.87,9747.79,1302800000
^DJI,2003-11-25,9748.68,9821.94,9679.13,9763.94,1333700000
^DJI,2003-11-26,9763.49,9838.01,9689.05,9779.57,1097700000
^DJI,2003-11-28,9779.72,9832.16,9733.2,9782.46,487220000
^DJI,2003-12-01,9785.35,9943.34,9777.64,9899.05,1375000000
^DJI,2003-12-02,9899.64,9936.97,9798.83,9853.64,1383200000
^DJI,2003-12-03,9851.94,9974.45,9824.31,9873.42,1441700000
^DJI,2003-12-04,9874.83,9978.08,9814.97,9930.82,1463100000
^DJI,2003-12-05,9923.27,9954.16,9819.05,9862.68,1265900000
^DJI,2003-12-08,9862.01,9997.34,9824.83,9965.27,1218900000
^DJI,2003-12-09,9966.45,10048.75,9887.57,9923.42,1465500000
^DJI,2003-12-10,9922.38,10000.53,9848.97,9921.86,1444000000
^DJI,2003-12-11,9922.45,10056.97,9896.16,10008.16,1441100000
^DJI,2003-12-12,10008.75,10091.71,9946.6,10042.16,1223100000
^DJI,2003-12-15,10046.53,10180.97,9994.38,10022.82,1520800000
^DJI,2003-12-16,10023.34,10173.19,9986.23,10129.56,1547900000
^DJI,2003-12-17,10128.75,10186.67,10040.08,10145.26,1441700000
^DJI,2003-12-18,10141.41,10278.82,10117.78,10248.08,1579900000
^DJI,2003-12-19,10249.48,10345.44,10189.63,10278.22,1657300000
^DJI,2003-12-22,10276.48,10371.11,10216.08,10338,1251700000
^DJI,2003-12-23,10337.56,10421.48,10265.71,10341.26,1145300000
^DJI,2003-12-24,10341.41,10365.63,10263.04,10305.19,518060000
^DJI,2003-12-26,10305.85,10368.89,10282.22,10324.67,356070000
^DJI,2003-12-29,10321.35,10457.78,10319.7,10450,1058800000
^DJI,2003-12-30,10449.7,10493.11,10374.52,10425.04,1012600000
^DJI,2003-12-31,10426.3,10494.44,10382.89,10453.92,1027500000
^DJI,2004-01-02,10452.74,10554.96,10367.41,10409.85,1153200000
^DJI,2004-01-05,10411.85,10575.92,10411.85,10544.07,1578200000
^DJI,2004-01-06,10543.85,10584.07,10454.37,10538.66,1494500000
^DJI,2004-01-07,10535.46,10587.55,10432,10529.03,1704900000
^DJI,2004-01-08,10530.07,10651.99,10480.59,10592.44,1868400000
^DJI,2004-01-09,10589.25,10603.48,10420.52,10458.89,1720700000
^DJI,2004-01-12,10461.55,10543.03,10389.85,10485.18,1510200000
^DJI,2004-01-13,10485.18,10539.25,10341.19,10427.18,1595900000
^DJI,2004-01-14,10428.67,10573.85,10426.89,10538.37,1514600000
^DJI,2004-01-15,10534.52,10639.03,10454.52,10553.85,1695000000
^DJI,2004-01-16,10556.37,10666.88,10503.7,10600.51,1721100000
^DJI,2004-01-20,10601.4,10676.96,10447.92,10528.66,1698200000
^DJI,2004-01-21,10522.77,10665.7,10453.11,10623.62,1757600000
^DJI,2004-01-22,10624.22,10717.4,10545.03,10623.18,1693700000
^DJI,2004-01-23,10625.25,10691.77,10490.14,10568.29,1561200000
^DJI,2004-01-26,10568,10725.18,10510.44,10702.51,1480600000
^DJI,2004-01-27,10701.1,10748.81,10579.33,10609.92,1673100000
^DJI,2004-01-28,10610.07,10703.25,10412.44,10468.37,1842000000
^DJI,2004-01-29,10467.41,10611.56,10369.92,10510.29,1921900000
^DJI,2004-01-30,10510.22,10551.03,10385.56,10488.07,1635000000
^DJI,2004-02-02,10487.78,10614.44,10395.55,10499.18,1599200000
^DJI,2004-02-03,10499.48,10571.48,10414.15,10505.18,1476900000
^DJI,2004-02-04,10503.11,10567.85,10394.81,10470.74,1634800000
^DJI,2004-02-05,10469.33,10566.37,10399.92,10495.55,1566600000
^DJI,2004-02-06,10494.89,10634.81,10433.7,10593.03,1477600000
^DJI,2004-02-09,10592,10634.81,10433.7,10579.03,1303500000
^DJI,2004-02-10,10578.74,10667.03,10511.18,10613.85,1403900000
^DJI,2004-02-11,10605.48,10779.4,10561.55,10737.7,1699300000
^DJI,2004-02-12,10735.18,10775.03,10636.44,10694.07,1464300000
^DJI,2004-02-13,10696.22,10755.47,10578.66,10627.85,1329200000
^DJI,2004-02-17,10628.88,10762.07,10628.88,10714.88,1396500000
^DJI,2004-02-18,10706.68,10764.36,10623.62,10671.99,1382400000
^DJI,2004-02-19,10674.59,10794.95,10626.44,10664.73,1562800000
^DJI,2004-02-20,10666.29,10722.77,10559.11,10619.03,1479600000
^DJI,2004-02-23,10619.55,10711.84,10508.89,10609.62,1380400000
^DJI,2004-02-24,10609.55,10681.4,10479.33,10566.37,1543600000
^DJI,2004-02-25,10566.59,10660.73,10509.4,10601.62,1360700000
^DJI,2004-02-26,10598.14,10652.96,10493.7,10580.14,1383900000
^DJI,2004-02-27,10581.55,10689.55,10519.03,10583.92,1540400000
^DJI,2004-03-01,10582.25,10720.14,10568.74,10678.14,1497100000
^DJI,2004-03-02,10678.36,10713.92,10539.4,10591.48,1476000000
^DJI,2004-03-03,10588.59,10651.03,10506.66,10593.11,1334500000
^DJI,2004-03-04,10593.48,10645.33,10522.59,10588,1265800000
^DJI,2004-03-05,10582.59,10681.4,10497.11,10595.55,1398200000
^DJI,2004-03-08,10595.37,10677.85,10505.85,10529.48,1254400000
^DJI,2004-03-09,10529.52,10567.03,10391.48,10456.96,1499400000
^DJI,2004-03-10,10457.59,10523.11,10259.34,10296.89,1648400000
^DJI,2004-03-11,10288.85,10356.22,10102.75,10128.38,1889900000
^DJI,2004-03-12,10130.67,10281.63,10097.04,10240.08,1388500000
^DJI,2004-03-15,10238.45,10252.68,10066.08,10102.89,1600600000
^DJI,2004-03-16,10103.41,10253.26,10085.34,10184.67,1500700000
^DJI,2004-03-17,10184.3,10356.59,10184.3,10300.3,1490100000
^DJI,2004-03-18,10298.96,10355.04,10187.78,10295.78,1369200000
^DJI,2004-03-19,10295.85,10355.41,10163.71,10186.6,1457400000
^DJI,2004-03-22,10185.93,10185.93,9985.19,10064.75,1452300000
^DJI,2004-03-23,10066.67,10177.04,10020.75,10063.64,1458200000
^DJI,2004-03-24,10065.41,10140.23,9975.86,10048.23,1527800000
^DJI,2004-03-25,10049.56,10246.15,10049.56,10218.82,1471700000
^DJI,2004-03-26,10218.37,10306.22,10145.63,10212.97,1319100000
^DJI,2004-03-29,10212.91,10389.93,10212.91,10329.63,1405500000
^DJI,2004-03-30,10327.63,10411.41,10264.15,10381.7,1332400000
^DJI,2004-03-31,10380.89,10428.59,10287.11,10357.7,1560700000
^DJI,2004-04-01,10357.52,10449.33,10299.48,10373.33,1560700000
^DJI,2004-04-02,10375.33,10548.74,10375.33,10470.59,1629200000
^DJI,2004-04-05,10470.59,10582.22,10423.33,10558.37,1413700000
^DJI,2004-04-06,10553.76,10596.37,10467.26,10570.81,1397700000
^DJI,2004-04-07,10569.26,10580.51,10422.74,10480.15,1458800000
^DJI,2004-04-08,10482.77,10590.15,10383.84,10442.03,1199800000
^DJI,2004-04-12,10444.38,10559.28,10439.27,10515.56,1102400000
^DJI,2004-04-13,10516.05,10572.13,10343.17,10381.28,1423200000
^DJI,2004-04-14,10378.1,10453.39,10259.35,10377.95,1547700000
^DJI,2004-04-15,10377.95,10481.21,10279.37,10397.46,1568700000
^DJI,2004-04-16,10398.32,10500.57,10343.74,10451.97,1487800000
^DJI,2004-04-19,10451.62,10501.79,10351.97,10437.85,1194900000
^DJI,2004-04-20,10437.85,10530.61,10297.39,10314.5,1508500000
^DJI,2004-04-21,10311.87,10398.53,10200.38,10317.27,1738100000
^DJI,2004-04-22,10314.99,10529.12,10255.88,10461.2,1826700000
^DJI,2004-04-23,10463.11,10543.95,10362.97,10472.84,1396100000
^DJI,2004-04-26,10472.91,10540.26,10396.75,10444.73,1290600000
^DJI,2004-04-27,10445.38,10570.92,10410.52,10478.16,1518000000
^DJI,2004-04-28,10476.67,10479.58,10301.65,10342.6,1855600000
^DJI,2004-04-29,10339.41,10443.81,10199.31,10272.27,1859000000
^DJI,2004-04-30,10273.06,10374.61,10198.39,10225.57,1634700000
^DJI,2004-05-03,10227.27,10365.74,10199.67,10314,1571600000
^DJI,2004-05-04,10314.32,10403.14,10232.31,10317.2,1662100000
^DJI,2004-05-05,10316.98,10382.98,10249.63,10310.95,1469000000
^DJI,2004-05-06,10308.2,10332.1,10147.21,10241.26,1509300000
^DJI,2004-05-07,10240.62,10302.93,10086.94,10117.34,1653600000
^DJI,2004-05-10,10116.28,10116.28,9881.86,9990.02,1918400000
^DJI,2004-05-11,9989.24,10092.78,9928.91,10019.47,1533800000
^DJI,2004-05-12,10011.52,10089.87,9822.1,10045.16,1697600000
^DJI,2004-05-13,10044.31,10100.24,9924.94,10010.74,1411100000
^DJI,2004-05-14,10008.43,10096.69,9912.45,10012.87,1335900000
^DJI,2004-05-17,10009.92,10009.92,9827.21,9906.91,1430100000
^DJI,2004-05-18,9906.71,10028.27,9895.77,9968.51,1353000000
^DJI,2004-05-19,9962.55,10124.79,9919.9,9937.71,1548600000
^DJI,2004-05-20,9939.12,10014.5,9867.73,9937.64,1211000000
^DJI,2004-05-21,9939.34,10058.5,9910.81,9966.74,1258600000
^DJI,2004-05-24,9968.02,10084.91,9891.22,9958.43,1227500000
^DJI,2004-05-25,9958.08,10139.27,9895.41,10117.62,1545700000
^DJI,2004-05-26,10116.84,10175.75,10034.16,10109.89,1369400000
^DJI,2004-05-27,10109.89,10267.66,10106.13,10205.2,1447500000
^DJI,2004-05-28,10205.83,10250.27,10137.14,10188.45,1172600000
^DJI,2004-06-01,10187.18,10254.17,10104.07,10202.65,1238000000
^DJI,2004-06-02,10199.78,10310.1,10170.57,10262.97,1251700000
^DJI,2004-06-03,10261.85,10309.46,10163.4,10195.91,1232400000
^DJI,2004-06-04,10196.83,10327.84,10196.83,10242.82,1115300000
^DJI,2004-06-07,10243.31,10410.81,10243.31,10391.08,1211800000
^DJI,2004-06-08,10389.41,10462.97,10323.94,10432.52,1190300000
^DJI,2004-06-09,10431.1,10466.59,10325.07,10368.44,1276800000
^DJI,2004-06-10,10367.8,10448,10333.94,10410.1,1160600000
^DJI,2004-06-14,10401.23,10403.5,10283.48,10334.73,1179400000
^DJI,2004-06-15,10336.51,10464.04,10319.89,10380.43,1345900000
^DJI,2004-06-16,10380.23,10433.52,10320.6,10379.58,1168400000
^DJI,2004-06-17,10378.59,10417.69,10308.25,10377.52,1296700000
^DJI,2004-06-18,10375.82,10471.84,10328.2,10416.41,1500600000
^DJI,2004-06-21,10417.82,10471.76,10336.44,10371.47,1123900000
^DJI,2004-06-22,10370.21,10431.05,10284.24,10395.07,1382300000
^DJI,2004-06-23,10395.14,10498.67,10323.32,10479.57,1444200000
^DJI,2004-06-24,10477.43,10530.01,10398.16,10443.81,1394900000
^DJI,2004-06-25,10444.24,10514.67,10329.88,10371.84,1812900000
^DJI,2004-06-28,10377.52,10505.16,10317.64,10357.09,1354600000
^DJI,2004-06-29,10356.35,10460.25,10315.65,10413.43,1375000000
^DJI,2004-06-30,10413.43,10489.16,10348.98,10435.48,1473800000
^DJI,2004-07-01,10434,10473.23,10255.55,10334.16,1495700000
^DJI,2004-07-02,10334,10371.4,10228.71,10282.83,1085000000
^DJI,2004-07-06,10280.26,10308.43,10163.6,10219.34,1283300000
^DJI,2004-07-07,10211.92,10300.53,10156.45,10240.29,1328600000
^DJI,2004-07-08,10238.52,10297.73,10134.99,10171.56,1401100000
^DJI,2004-07-09,10173.12,10277.16,10150.32,10213.22,1186300000
^DJI,2004-07-12,10211.75,10284.39,10130.42,10238.22,1114600000
^DJI,2004-07-13,10238.37,10297.58,10188.45,10247.59,1199700000
^DJI,2004-07-14,10232.84,10313.95,10129.31,10208.8,1462000000
^DJI,2004-07-15,10208.2,10275.27,10115.81,10163.16,1408700000
^DJI,2004-07-16,10162.34,10289.4,10095.32,10139.78,1450300000
^DJI,2004-07-19,10140.95,10211.6,10027.33,10094.06,1319900000
^DJI,2004-07-20,10094.43,10186.9,10031.24,10149.07,1445800000
^DJI,2004-07-21,10156.3,10279.96,10027.92,10046.13,1679500000
^DJI,2004-07-22,10047.6,10114.41,9906.62,10050.33,1680800000
^DJI,2004-07-23,10045.46,10069.51,9893.93,9962.22,1337500000
^DJI,2004-07-26,9964.71,10054.32,9874.38,9961.92,1413400000
^DJI,2004-07-27,9963.54,10133.95,9942.75,10085.14,1610800000
^DJI,2004-07-28,10084.03,10170.31,9966.34,10117.07,1554300000
^DJI,2004-07-29,10115.52,10213.08,10049.74,10129.24,1530100000
^DJI,2004-07-30,10129.12,10194.13,10045.76,10139.71,1298200000
^DJI,2004-08-02,10138.45,10224.29,10063.75,10179.16,1276000000
^DJI,2004-08-03,10178.27,10228.49,10064.57,10120.24,1338300000
^DJI,2004-08-04,10117.96,10186.16,10029.02,10126.51,1369200000
^DJI,2004-08-05,10127.1,10158.44,9945.84,9963.03,1397400000
^DJI,2004-08-06,9960.67,9963.47,9767.54,9815.33,1521000000
^DJI,2004-08-09,9816.14,9902.49,9773.74,9814.66,1086000000
^DJI,2004-08-10,9815.55,9961.7,9798.44,9944.67,1245600000
^DJI,2004-08-11,9931.24,9981.61,9804.63,9938.32,1410400000
^DJI,2004-08-12,9936.48,9940.02,9780.52,9814.59,1405100000
^DJI,2004-08-13,9814.11,9897.34,9746.6,9825.35,1175100000
^DJI,2004-08-16,9825.35,9987.58,9807.44,9954.55,1206200000
^DJI,2004-08-17,9955.5,10053.21,9916.05,9972.83,1267800000
^DJI,2004-08-18,9964.22,10097.01,9910.82,10083.15,1282500000
^DJI,2004-08-19,10082.78,10111.91,9972.39,10040.82,1249400000
^DJI,2004-08-20,10040.81,10143.76,9989.65,10110.14,1199900000
^DJI,2004-08-23,10111.1,10159.54,10046.72,10073.05,1021900000
^DJI,2004-08-24,10074.89,10165.07,10044.66,10098.63,1092500000
^DJI,2004-08-25,10098.49,10224.29,10041.93,10181.74,1192200000
^DJI,2004-08-26,10181.07,10225.61,10124.88,10173.41,1023600000
^DJI,2004-08-27,10174.07,10235.49,10143.91,10195.01,845400000
^DJI,2004-08-30,10193.83,10226.87,10110.43,10122.52,843100000
^DJI,2004-08-31,10121.97,10198.03,10056.09,10173.92,1138200000
^DJI,2004-09-01,10170.12,10230.48,10092.37,10168.46,1142100000
^DJI,2004-09-02,10168.39,10312.99,10129.01,10290.28,1118400000
^DJI,2004-09-03,10277.82,10346.99,10229.52,10260.2,924170000
^DJI,2004-09-07,10261.52,10388.95,10255.62,10341.16,1214400000
^DJI,2004-09-08,10342.42,10390.64,10267.94,10313.36,1246300000
^DJI,2004-09-09,10313.36,10337.33,10269.49,10289.1,1371300000
^DJI,2004-09-10,10289.47,10348.68,10196.19,10313.07,1261200000
^DJI,2004-09-13,10306.65,10380.47,10250.61,10314.76,1299800000
^DJI,2004-09-14,10315.13,10374.79,10260.93,10318.16,1204500000
^DJI,2004-09-15,10316.9,10324.87,10195.6,10231.36,1256000000
^DJI,2004-09-16,10231.59,10315.72,10194.35,10244.49,1113900000
^DJI,2004-09-17,10245.82,10352.37,10219.71,10284.46,1422600000
^DJI,2004-09-20,10283.87,10293.23,10152.9,10204.89,1197600000
^DJI,2004-09-21,10204.52,10291.39,10159.54,10244.93,1325000000
^DJI,2004-09-22,10244.05,10244.05,10075.33,10109.18,1379900000
^DJI,2004-09-23,10108.29,10134.84,9999.67,10038.9,1286300000
^DJI,2004-09-24,10039.42,10111.39,9993.92,10047.24,1255400000
